id,x1,x2
65,-1.243091781,0.086407848
66,-0.444365338,2.855021415
67,-1.103926873,2.176236843
68,0.262721702,1.301120726
69,-1.071170136,2.256392932
70,-0.246659723,0.378017263
71,0.081846574,0.8683121
72,-0.720083649,0.728690754
73,-0.247143973,2.312043243
74,0.915541615,1.369526341
75,-2.197745695,0.953112496
76,-1.195117043,1.001351073
77,0.187190049,3.110746237
78,-1.568146053,0.511040129
79,-0.661796166,0.302853608
80,-1.523061348,1.772609352
81,-1.138373453,1.529768971
82,-1.060375248,1.45302449
83,-0.622284417,2.641968821
84,0.104120721,2.656887077
85,0.568137532,3.079611456
86,-0.249807717,1.409516989
87,-0.630610546,0.852399879
88,0.329916087,1.65567566
89,-2.56415906,1.121741228
90,0.07405961,2.821384882
91,0.151505186,1.185210628
92,1.099071209,3.21615851
93,-0.480356112,1.293274449
94,0.135130595,1.781426
95,-2.581322156,2.307211673
96,0.344382367,2.14026838
97,-1.173027599,2.053735084
98,1.666281822,3.004377821
99,0.217233223,1.248442166
100,0.26117023,2.713144333
